ID,Major group,Family,Genus hybrid marker,Genus,Species hybrid marker,Species,Infraspecific rank,Infraspecific epithet,Authorship,Taxonomic status in TPL,Nomenclatural status from original data source,Confidence level,Source,Source id,IPNI id,Publication,Collation,Page,Date
kew-2567646,G,Podocarpaceae,,Podocarpus,,"macrocarpus",,"","de Laub.",Accepted,,H,WCSP,380948,687998-1,"Kalikasan","7: 140","","1978"
kew-2567622,G,Podocarpaceae,,Podocarpus,,"macrophyllus",,"","(Thunb.) Sweet",Accepted,,H,WCSP,380932,,"Hort. Suburb. Lond.","211","","1818"
kew-2567639,G,Podocarpaceae,,Podocarpus,,"macrophyllus",var.,"piliramulus","Zhi X.Chen & Zhen Q.Li",Accepted,,L,WCSP,380944,951112-1,"Bull. Bot. Res., Harbin","9(3): 69","","1989"
kew-2567618,G,Podocarpaceae,,Podocarpus,,"madagascariensis",,"","Baker",Accepted,,H,WCSP,380929,263526-1,"J. Linn. Soc., Bot.","21: 447","","1885"
kew-2567619,G,Podocarpaceae,,Podocarpus,,"madagascariensis",var.,"procerus","de Laub.",Accepted,,L,WCSP,380930,888399-1,"Adansonia","n.s., 11: 715","","1971 publ. 1972"
kew-2872809,G,Podocarpaceae,,Podocarpus,,"madagascariensis",var.,"rotundus","L.Laurent",Accepted,,L,WCSP,386678,77109781-1,"Ann. Fac. Sci. Marseille","23: 59","","1915"
kew-2578035,G,Podocarpaceae,,Podocarpus,,"magnifolius",,"","J.Buchholz & N.E.Gray",Accepted,,H,WCSP,381216,204589-2,"J. Arnold Arbor.","29: 133","","1948"
kew-2578047,G,Podocarpaceae,,Podocarpus,,"matudae",,"","Lundell",Accepted,,H,WCSP,381223,204590-2,"Phytologia","1: 212","","1937"
kew-2567589,G,Podocarpaceae,,Podocarpus,,"micropedunculatus",,"","de Laub.",Accepted,,H,WCSP,380904,906893-1,"Blumea","30: 268","","1985"
kew-2567537,G,Podocarpaceae,,Podocarpus,,"milanjianus",,"","Rendle",Accepted,,H,WCSP,380861,263535-1,"Trans. Linn. Soc. London, Bot.","4: 61","","1894"
kew-2567552,G,Podocarpaceae,,Podocarpus,,"monteverdeensis",,"","de Laub.",Accepted,,H,WCSP,380875,283441-2,"Brenesia","33: 120","","1990 publ. 1991"
kew-2551774,G,Podocarpaceae,,Podocarpus,,"nakaii",,"","Hayata",Accepted,,H,WCSP,379522,828324-1,"Icon. Pl. Formosan.","6: 66","","1916"
kew-2567549,G,Podocarpaceae,,Podocarpus,,"neriifolius",,"","D.Don",Accepted,,H,WCSP,380872,263545-1,"Descr. Pinus","2: 21","","1824"
kew-2567543,G,Podocarpaceae,,Podocarpus,,"nivalis",,"","Hook.",Accepted,,H,WCSP,380867,263546-1,"Hooker's Icon. Pl.","6: t. 582","","1843"
kew-2567523,G,Podocarpaceae,,Podocarpus,,"novae-caledoniae",,"","Vieill. ex Brongn. & Gris",Accepted,,H,WCSP,380848,263549-1,"Ann. Sci. Nat., Bot.","V, 6: 242","","1866"
kew-2567535,G,Podocarpaceae,,Podocarpus,,"nubigenus",,"","Lindl.",Accepted,,H,WCSP,380859,263551-1,"J. Hort. Soc. London","6: 264","","1851"
kew-2567520,G,Podocarpaceae,,Podocarpus,,"oleifolius",,"","D.Don",Accepted,,H,WCSP,380846,263553-1,"Descr. Pinus","2: 20","","1824"
kew-2567531,G,Podocarpaceae,,Podocarpus,,"palawanensis",,"","de Laub. & Silba",Accepted,,H,WCSP,380855,934563-1,"Phytologia","64: 291","","1988"
kew-2567533,G,Podocarpaceae,,Podocarpus,,"pallidus",,"","N.E.Gray",Accepted,,H,WCSP,380857,688000-1,"Bernice P. Bishop Mus. Bull.","220: 46","","1959"
kew-2567526,G,Podocarpaceae,,Podocarpus,,"parlatorei",,"","Pilg.",Accepted,,H,WCSP,380850,204598-2,"Pflanzenr.","IV, 5: 86","","1903"
kew-2578040,G,Podocarpaceae,,Podocarpus,,"pectinatus",,"","André",Unresolved,,L,WCSP,381217,204599-2,"Rev. Hort.","67: 249","","1895"
kew-2551780,G,Podocarpaceae,,Podocarpus,,"pendulifolius",,"","J.Buchholz & N.E.Gray",Accepted,,H,WCSP,379527,204600-2,"J. Arnold Arbor.","29: 138","","1948"
kew-2872817,G,Podocarpaceae,,Podocarpus,,"perrieri",,"","Gaussen & Woltz",Accepted,,H,WCSP,386686,51025759-1,"Bull. Soc. Hist. Nat. Toulouse","111: 319","","1975"
kew-2551782,G,Podocarpaceae,,Podocarpus,,"pilgeri",,"","Foxw.",Accepted,,H,WCSP,379529,828332-1,"Philipp. J. Sci., C","2: 259","","1907"
kew-2567582,G,Podocarpaceae,,Podocarpus,,"polyspermus",,"","de Laub.",Accepted,,H,WCSP,380897,688002-1,"in Fl. Nouv.-Caléd.","4: 60","","1972"
kew-2567568,G,Podocarpaceae,,Podocarpus,,"polystachyus",,"","R.Br. ex Endl.",Accepted,,H,WCSP,380888,688003-1,"Syn. Conif.","215","","1847"
kew-2567580,G,Podocarpaceae,,Podocarpus,,"pseudobracteatus",,"","de Laub.",Accepted,,H,WCSP,380896,688004-1,"Blumea","26: 142","","1980"
kew-2567576,G,Podocarpaceae,,Podocarpus,,"purdieanus",,"","Hook.",Accepted,,H,WCSP,380893,263568-1,"Hooker's Icon. Pl.","7: t. 624","","1844"
kew-2605230,G,Podocarpaceae,,Podocarpus,,"ramosii",,"","R.R.Mill",Accepted,,H,WCSP,381421,77077860-1,"Edinburgh J. Bot.","63: 81","","2006"
kew-2567555,G,Podocarpaceae,,Podocarpus,,"ridleyi",,"","(Wasscher) N.E.Gray",Accepted,,H,WCSP,380877,688005-1,"J. Arnold Arbor.","39: 435","","1958"
kew-2551816,G,Podocarpaceae,,Podocarpus,,"roraimae",,"","Pilg.",Accepted,,H,WCSP,379549,204605-2,"Notizbl. Königl. Bot. Gart. Berlin","5: 299","","1913"
kew-2551818,G,Podocarpaceae,,Podocarpus,,"rostratus",,"","J.Laurent",Accepted,,H,WCSP,379550,,"Ann. Fac. Sci. Marseille","23: 60","","1915"
tro-25600315,G,Podocarpaceae,,Podocarpus,,"rotundatus",,"","de Laub.",Unresolved,,L,TRO,25600315,,"Kalikasan","7(2): 136","136","1978"
kew-2567553,G,Podocarpaceae,,Podocarpus,,"rubens",,"","de Laub.",Accepted,,H,WCSP,380876,906894-1,"Blumea","30: 266","","1985"
kew-2567563,G,Podocarpaceae,,Podocarpus,,"rumphii",,"","Blume",Accepted,,H,WCSP,380884,263574-1,"Rumphia","3: 214","","1847 publ. 1849"
kew-2577981,G,Podocarpaceae,,Podocarpus,,"rusbyi",,"","J.Buchholz & N.E.Gray",Accepted,,H,WCSP,381210,828339-1,"J. Arnold Arbor.","29: 134","","1948"
kew-2567412,G,Podocarpaceae,,Podocarpus,,"salicifolius",,"","Klotzsch & H.Karst. ex Endl.",Accepted,,H,WCSP,380794,263575-1,"Syn. Conif.","209","","1847"
kew-2567600,G,Podocarpaceae,,Podocarpus,,"salignus",,"","D.Don",Accepted,,H,WCSP,380914,263576-1,"Descr. Pinus","2: 20","","1824"
kew-2551820,G,Podocarpaceae,,Podocarpus,,"salomoniensis",,"","Wasscher",Accepted,,H,WCSP,379551,,"Blumea","4: 430","","1941"
kew-2567238,G,Podocarpaceae,,Podocarpus,,"sellowii",,"","Klotzsch ex Endl.",Accepted,,H,WCSP,380782,263578-1,"Syn. Conif.","209","","1847"
kew-2567240,G,Podocarpaceae,,Podocarpus,,"smithii",,"","de Laub.",Accepted,,H,WCSP,380783,906895-1,"Blumea","30: 257","","1985"
kew-2567241,G,Podocarpaceae,,Podocarpus,,"spathoides",,"","de Laub.",Accepted,,H,WCSP,380784,906896-1,"Blumea","30: 267","","1985"
kew-2567247,G,Podocarpaceae,,Podocarpus,,"spinulosus",,"","(Sm.) R.Br. ex Mirb.",Accepted,,H,WCSP,380788,263584-1,"Mém. Mus. Hist. Nat.","13: 75","","1825"
kew-2567249,G,Podocarpaceae,,Podocarpus,,"sprucei",,"","Parl.",Accepted,,H,WCSP,380790,263586-1,"Prodr.","16(2): 510","","1868"
kew-2551815,G,Podocarpaceae,,Podocarpus,,"steyermarkii",,"","J.Buchholz & N.E.Gray",Accepted,,H,WCSP,379548,204613-2,"J. Arnold Arbor.","29: 133","","1948"
kew-2567251,G,Podocarpaceae,,Podocarpus,,"subtropicalis",,"","de Laub.",Accepted,,H,WCSP,380792,906897-1,"Blumea","30: 277","","1985"
kew-2551825,G,Podocarpaceae,,Podocarpus,,"sylvestris",,"","J.Buchholz",Accepted,,H,WCSP,379556,828346-1,"Bull. Mus. Natl. Hist. Nat.","II, 21: 285","","1949"
kew-2551826,G,Podocarpaceae,,Podocarpus,,"tepuiensis",,"","J.Buchholz & N.E.Gray",Accepted,,H,WCSP,379557,204617-2,"J. Arnold Arbor.","29: 134","","1948"
kew-2567225,G,Podocarpaceae,,Podocarpus,,"teysmannii",,"","Miq.",Accepted,,H,WCSP,380774,263592-1,"Fl. Ned. Ind.","2: 1072","","1859"
kew-2567231,G,Podocarpaceae,,Podocarpus,,"totara",,"","G.Benn. ex D.Don",Accepted,,H,WCSP,380778,263597-1,"Descr. Pinus","ed. 3: 189","","1832"
kew-2567233,G,Podocarpaceae,,Podocarpus,,"transiens",,"","(Pilg.) de Laub.",Accepted,,H,WCSP,380780,1013643-1,"Phytologia Mem.","7: 68","","1984"
kew-2551827,G,Podocarpaceae,,Podocarpus,,"trinitensis",,"","J.Buchholz & N.E.Gray",Accepted,,H,WCSP,379558,204618-2,"J. Arnold Arbor.","29: 135","","1948"
kew-2577972,G,Podocarpaceae,,Podocarpus,,"urbanii",,"","Pilg.",Accepted,,H,WCSP,381205,204619-2,"Pflanzenr.","IV, 5: 89","","1903"
kew-2570253,G,Podocarpaceae,,Podocarpus,,"woltzii",,"","Gaussen",Accepted,,H,WCSP,381015,688009-1,"Bull. Soc. Hist. Nat. Toulouse","110: 123","","1974"
kew-2570235,G,Podocarpaceae,,Podocarpus,,"zamiifolius",,"","A.Rich.",Unresolved,,L,WCSP,381000,,"Voy. Astrolabe","1: 360","","1832"
kew-2570249,G,Podocarpaceae,,Prumnopitys,,"andina",,"","(Poepp. ex Endl.) de Laub.",Accepted,,H,WCSP,381013,1015558-2,"Blumea","24: 189","","1978"
kew-2570229,G,Podocarpaceae,,Prumnopitys,,"exigua",,"","de Laub.",Accepted,,H,WCSP,380995,283796-2,"Phytologia Mem.","7: 68","","1984"
kew-2570230,G,Podocarpaceae,,Prumnopitys,,"ferruginea",,"","(G.Benn. ex D.Don) de Laub.",Accepted,,H,WCSP,380996,688012-1,"Blumea","24: 190","","1978"
kew-2570231,G,Podocarpaceae,,Prumnopitys,,"ferruginoides",,"","(Compton) de Laub.",Accepted,,H,WCSP,380997,688013-1,"in Fl. Nouv.-Caléd.","4: 56","","1972"
kew-2570232,G,Podocarpaceae,,Prumnopitys,,"harmsiana",,"","(Pilg.) de Laub.",Accepted,,H,WCSP,380998,688014-1,"Blumea","24: 190","","1978"
kew-2570241,G,Podocarpaceae,,Prumnopitys,,"ladei",,"","(F.M.Bailey) de Laub.",Accepted,,H,WCSP,381005,688015-1,"Blumea","24: 190","","1978"
kew-2570234,G,Podocarpaceae,,Prumnopitys,,"montana",,"","(Humb. & Bonpl. ex Willd.) de Laub.",Accepted,,H,WCSP,380999,1082758-2,"Blumea","24: 189","","1978"
kew-2570237,G,Podocarpaceae,,Prumnopitys,,"standleyi",,"","(J.Buchholz & N.E.Gray) de Laub.",Accepted,,H,WCSP,381002,688018-1,"Blumea","24: 190","","1978"
kew-2570238,G,Podocarpaceae,,Prumnopitys,,"taxifolia",,"","(Sol. ex D.Don) de Laub.",Accepted,,H,WCSP,381003,688019-1,"Blumea","24: 190","","1978"
kew-2425485,G,Podocarpaceae,,Retrophyllum,,"comptonii",,"","(J.Buchholz) C.N.Page",Accepted,,H,WCSP,378480,946468-1,"Notes Roy. Bot. Gard. Edinburgh","45: 380","","1988 publ. 1989"
kew-2425486,G,Podocarpaceae,,Retrophyllum,,"minus",,"","(Carrière) C.N.Page",Accepted,,H,WCSP,378481,,"Notes Roy. Bot. Gard. Edinburgh","45: 380","","1988 publ. 1989"
kew-2425487,G,Podocarpaceae,,Retrophyllum,,"piresii",,"","(Silba) C.N.Page",Accepted,,H,WCSP,378482,946470-1,"Notes Roy. Bot. Gard. Edinburgh","45: 380","","1988 publ. 1989"
kew-2425488,G,Podocarpaceae,,Retrophyllum,,"rospigliosii",,"","(Pilg.) C.N.Page",Accepted,,H,WCSP,378483,946471-1,"Notes Roy. Bot. Gard. Edinburgh","45: 380","","1988 publ. 1989"
kew-2425498,G,Podocarpaceae,,Retrophyllum,,"vitiense",,"","(Seem.) C.N.Page",Accepted,,H,WCSP,378484,946467-1,"Notes Roy. Bot. Gard. Edinburgh","45: 380","","1988 publ. 1989"
kew-2598914,G,Podocarpaceae,,Saxegothaea,,"conspicua",,"","Lindl.",Accepted,,H,WCSP,381326,,"J. Hort. Soc. London","6: 258","","1851"
tro-31200064,G,Podocarpaceae,,Stachycarpus,,"ferruginea",,"","D. Don",Unresolved,,L,TRO,31200064,,"","","",""
kew-2598859,G,Podocarpaceae,,Sundacarpus,,"amarus",,"","(Blume) C.N.Page",Accepted,,H,WCSP,381310,946466-1,"Notes Roy. Bot. Gard. Edinburgh","45: 378","","1988 publ. 1989"
