equation_form,equation_id
NA,28e49e9b6e3cf47f0411d7ceec18c5e7
NA,16fdb176efff64c2c14da8d17927dfda
NA,ea2957c166fbce6b3167a5c97a57c7b9
NA,42fb057dcc8992578f385682317d5389
NA,d3b9c0cb689704a2a20d901d8c7d57f3
NA,a35c7070a543a37c875f1e134369fd28
NA,5e52b79558ba4e1d90f5f4add376e885
NA,33c65a6143ca70b2440ad7d1d50b28a4
NA,757f656fc3e6d447ff3b40c7f6f4c77f
NA,fff0d05745b559b5716623351b3ec931
NA,1e824799c5304f53a4f0b93d3c60745e
NA,50ff4ab9b3f0c496f349483a5ec20f34
NA,447717ea112f14956ff86eb3626e9020
NA,c560bc6481f7db89bfc91dccd78a6167
NA,4286ae796da9cb3d833ba86013c62bfb
NA,3f76d6a7d5f229ac5dd51bc7fe0688e3
NA,9b58f13538c679325998dfc1710b1786
NA,11785b9204ee601944bd9d3947abec98
NA,75182fb7711010111ab5f9c4e626e85f
NA,9fbf3add44d18cdcc9281dad01727cf6
NA,0d29a4f978e49cc3f3bcc3e3c3e8f66b
NA,6b3e1eb5f4956cf270f2f64009c559a3
NA,53761d0d2e53eb44c0a177d0dc273e05
NA,527ce8448074bad69dce78981ea9a80a
NA,29f6ce6e2130832e38f217a374c8e08c
NA,0ab31bdc957750ed0e928ab37d22aac9
NA,3cd070d1ded15d5c3bf2054c72dc3b40
NA,1f28b500ac664b2cb43ed0015c1451ed
NA,a06bf275238a682090c9ad003511beac
NA,ea2894327b2a452ee24cfc20eec873b4
NA,62c0359bc0e515eed8c12389e1d839a5
NA,cea44bff84ef2729ee9ab55537d93f4c
NA,0ea887e5cc77041b4b00f8430c843eb6
NA,66ccd9ce895e9d167e53ae1ead1c18ab
NA,6cf1f49b1d787f49df1cb7cef658812d
NA,a238eb026f2dc5741266adab0d9e63d2
NA,2fd0a50aa76298b5c8387e1bbc484121
NA,c1230f639694aadb9e56d8e608540567
NA,77e72859713058950ef721d927c6b94d
NA,56cf22ef41d667092edfe59f664c79e6
NA,c433bf7a237a69bbf1b955c1bf05b257
NA,75a926132e4e7ab30b2b0803b63d5fd4
NA,a1ed26d76b71f9722514d1707e16bc39
NA,60fd3ad5c9f1d0a6a86dfb5883446f45
NA,b02ad02fc8cdcaf27bf1a8d9d61deeb5
NA,84f515576023b64c743cc00915557c51
NA,54a6e75aa6da3bebe56e67005627f739
NA,59c7c73fdedf8d4b81193a65d64b0e1d
NA,5fccfa5042bb47f277ece57a24f2da0a
NA,c11ea945d291e3969486c9dc0dd0e865
NA,bda4b45ce9d46d3e130a7ecf94a0b426
NA,86bee1bdb7f152d2fdc1c502d737da8a
NA,0627fa7b6d9aab3175baf033fa45218b
NA,2e90f1e0cc60545f0eff62302d0304d2
NA,0b989a39a068cf5a081363eb337fe45f
NA,0627e8e2a2801a33e9adbf49ff80034d
NA,d61c9a4534558d57f7ee131bbe22c45a
NA,d86dfb90a9db0fd0ae57c9dcb47f1556
NA,4f494eb2019c9b8fbac600948e7dd0ff
NA,b7d187e534256a9689702dffa95e5067
NA,cec1c010ac435af3e20218e1861de592
NA,7c4275fa58cbcb77e185473ba98809e2
NA,0af915e6d53a43863249568741931f03
NA,a1a85d80414d316cbe9ba6d5aedb7cd6
NA,3014dea83880636ecb97a4c521090938
NA,9ea60846b699e00d1192be60ed8db9fd
NA,36b2e086fb373044fc813fa38dbae628
NA,e04c5256370e3173b3236fcea399d7e9
NA,7f15eda5b72bb5fb48a44787e1460fea
NA,b27838d5e8b5d9ef364ee03d55f47d55
NA,987369cbb37d27ad9eb14caa762059f9
NA,b5e952ea5dee248954c7a12a7d7f268b
NA,c69ba3f1de678f23374553d93a0a65c4
NA,0588e8d3623ab26c321135074ca1e959
NA,aa23a8011a4b6303a063f89778b234e1
NA,6e1dafa4cf601afb52176b6cd82432b6
NA,1708f0c8f895755fbbca6b821783c8e8
NA,c880bdc4ddf710a6012b14c58972a4df
NA,c0976b79ddb37bf3c98751711d7347b5
NA,2614a563b5f493b06bd557c61dfac884
NA,696285744c8b3a6f45d82b5e9c6e625c
NA,64775e58378fe49d78b5d31c8d2def67
NA,086aed7e8c6b267ff8c1c57fe613e322
NA,35dcbeb1ecff149f5eb288cc37ed36a6
NA,577d3c7a9d3b961b2667a2f44866ba03
NA,187c36d7860bd38983072cb54831adf0
NA,8187d54265e2acc9b2511363af2cc16f
NA,34931c05e07cc1ba8c5018885ff44034
NA,0505af6560008f4ae036b481398e2d28
NA,610a77d8c054756434a40399cdf54f28
NA,57e6473a6f41a764257f7bae6ba3d5f7
NA,9aeb747f31df7c26c5145bc5d89cdd93
NA,af3f33bc2dd78698dda2fae70a40438c
NA,1a446d3d3a0c8bd0f46916c5cf59e2a0
NA,9e6c3ca9782db39648ce84ed72c2a2bb
NA,89a0b01da21d554db0f3b096ac7b3d8f
NA,9d818165ae0b62275761c057296d14bc
NA,827ee48b691f36df520184d2167c9040
NA,c07bb437785879cfbf9f3e68fe5a552c
NA,f92eee0d1f6daf0c1f10b239f188dfac
NA,9a8c2ea2e29dabbf0e72db2f997a122d
NA,4091067cc59a050204bff04705c7ef60
NA,2417d0ad9eea50b720674ed2169779f7
NA,db5bd9c379f4ff86a55c206dd521dc8e
NA,6205c9a52d16c9c114c57019b6a6280e
NA,3970bf1216dc46f960f8701c31c9df15
NA,278c0e823169ff1a937a6fb872874a42
NA,3d75c6198168ab068a7be8c044fe52fe
NA,f580c1f2e2313330078b11db15f123c9
NA,b90b6983dab7fbf8f095d5d1d447e837
NA,37cc8574ae4c4ff76fe8f88a118c90a4
NA,10afc108705ce0018ca57adf34db11c4
NA,2065b151f595ff7838b1121c7eefbab3
NA,094cd5d436d34a61f5219f906418e6e3
NA,361877a1d58740b006aa451492bce6cf
NA,3a29bd69dec32e219e3ffd40bdd363de
NA,9bcba621864ce4c6a08f270751fd9366
NA,71b9c19c6ed06e1c3748b680f4c2478d
NA,dc49b92e3ebb8eab12fd3de79f8fe6df
NA,26b96f42368d82f6d3bb706209c29033
NA,6b41366864bb31518e220a379e5651be
NA,86ee889a45da010fa24b4fe95a42d661
NA,a16720bef49c6d3ca68986fe6e65624b
NA,1b45add20a208511648381cc4f8cee2c
NA,b7177bc18fa1959f09891aa5ae0e9d74
NA,3a84d858dc741b83149afc6461d0b476
NA,dccbeec5d7711ec6137dcdb77ad75174
NA,058e141a241e68c64e599580f101f53a
NA,d19c3fa2f1ce5cba4ef6d2f15394e12b
NA,7177d5a6e01d19bd4267d34059432e1c
NA,ce8da416bf5aa7c87df282a49f2a2c40
NA,b30a04435c9108d82751f07096b31222
NA,829a50f7cf00ebb15618b799f6141dad
NA,4b928f35ead398cc27cffda4566f1f0e
NA,51957d68a0e50d865f41c6fbb321d01e
NA,b5f9055991a36c4523b669ba59a60e9b
NA,8b20658909865c536368355b68e1de41
NA,973b01946f7382672541574b3a36ccb9
NA,ec23f1758f35187b5b986ab9f63ad3c0
NA,fa4008d989c3d550f56213306ef50353
NA,f575f4df3514279b4e668af150661370
NA,491e769c7b1e58d66ffb522c90935596
NA,952ead072d3d7cec01baf2493a470ed0
NA,8ae4e1940013f31dd57c12757ba762f0
NA,2740295bea0e788bb44f6fd7c21b592d
NA,62e42d04792834be4cfbd7705dfcfb46
NA,c0ccc5b7c70423263c712c57a2f0e233
NA,9729320b2b99df61ca5270b4e63f8741
NA,485024afb6c23b1980b7720d56763791
NA,f7ff73d5225b70c17b4b4b2f88524ddd
NA,32e210d834b8d031283eaeb46b22fe30
NA,3c5eb0efad3b6f3dd69d960d9af5cf9b
NA,be66a859fe36494a1b4e7dd875080316
NA,43ce371e67e7a1cecf87d2504b6d1815
NA,a1a80b57419dc0a0691f16f598c2dc68
NA,28eea035f8e40e332fb9b433529b821d
NA,6fbfd0181efdead79161eadfab1caa50
NA,dc0f9304b116a6c911844265bde6062d
NA,6d3e33136496ef1ec67c13baf92d05f7
NA,58de6bc2b538d2c66a11e3d7ac64b9a0
NA,fa94f1589481b5b7a6d0e9d89e821cd3
NA,03bd77ada211bc42d6128a331426e1f6
NA,073fa9b09250e9caa109841f86191310
NA,4202958c8188067e3ab254f79314d1b3
NA,18893676591a54fe8559ac5e433924e3
NA,e3ba86e5d55c0d3444a3122b724dd17e
NA,13f6fdf70584abcdee02204f73c95a88
NA,7c4a3a0b5ae38078da8aa2f35bfc644d
NA,be96e25fbece3402af41c389374fc608
NA,a43bcc84402282a10b0182fa529bc8a7
NA,bda6910732f8a8b711e9d46c7e10c01d
NA,5a95ce532c74d73d28bdaa70a4c40244
NA,e861d99d39cb441e98312cd26e8f1c12
NA,6f80e3366c4fbad91c0bccaf217742ab
NA,95968ca56a22aaaade5de269ce9721b4
NA,ff35fa85978e62e33e35ba89e12c587d
NA,13aec730a8da9439f49057c7f02eab6e
NA,93ca158802744bee64c6fea6189964d3
NA,fb3ddb0060c7c22894e98ddb62a90d1c
NA,ebaf30eba7755e952f72e953ddf54854
NA,0873e6af078c5afdd13b8d2a47f773b4
NA,40754593524f471030b8db0571f20ec2
NA,fb8a6c26a96a0b7c6746372698f1a774
NA,52053d81c8eb78cb6baa1557174f0b61
NA,80b3fd1c86c6ca83d938155c4f65f99b
NA,23d3e6bb19e35b2c3b537e85d29666b2
NA,0a2bc22b403c464ec8943ae36c88fb3c
NA,14964da5823c7c375fb82df53ada8edf
NA,5c516cfba0b0d16b29195317aead3951
NA,0b814048a203b3bc839948aa7d88b3a3
NA,6a3941fcc671b33e4438571813964dc3
NA,0b7a3be0bf79da489e9a87aca9120956
NA,4aa4fd0a9119d25fc8b14516b4933b8a
NA,f9a9db48ed1e4e7a425961804b916a9f
NA,827f78dc07b41b54205812779b815c13
NA,354237ce7fcff20e9c8e4d77b9467356
NA,a4b475ae8fad4ddf711a9ab4864b101a
NA,d0287a54db4d0e35d41c8fdbf1d25613
NA,f6407ac952de04f072df90ad59ebad85
NA,abda0a8d398e89b6e74b70ada628e021
NA,9622943117e83d970479b1647b6b98b9
NA,ce0a021df3d3ce4f15c0debdbe11b846
NA,dc3a991f9a14ba9202215dd7687a4367
NA,8e69817a52aac24d3bb3998d022f07c7
NA,ff23ed1eb39435534c333c8e50b9f3a2
NA,255f87d87ab8a317a1d5d20b221faf3d
NA,884a6b4ea425e18eba6771fb0797d224
NA,78ec7c9f38c49a5da9534d06de04574a
NA,597750bf32edac60e6316d0895ccb011
NA,1384f1d5889ef28a3632ff3a6c50e8e7
NA,5e1b2bcbc7c9829679bdb775b7359971
NA,fea264eafad5b6af67e1e07bea66c10f
NA,86e014b8ff82a61eb3386c9b834aeece
NA,49ed34506f787610d4040071fc2fb97d
NA,c2f3c8c91090197822669fdb5abce97f
NA,59a2945a502ac4bd7b5e5139b9c3acb2
NA,d9fb84d04e3f2574648d910580dc936d
NA,a0eabaf9d2b5bfa68415e39046aac4cf
NA,b26217fc687e34dc8f8f02994ecaa781
NA,ec023e7511c5d738df1ae30715c97eb5
NA,7057c138dcfbf9a6426ad6e9942c9996
NA,33b3cd6da54619ac4e6b59af87704b24
NA,5b3bc5a9390bcb816e6c58204b40e156
NA,2cd37907056ebafe4851115cfc11e425
NA,363bb1e00331368a12bf693f1b8d0699
NA,2eef3588976b2fb9c3c0300a65b7dd1f
NA,083182d5ea5d0718ff63e9ff94586c69
NA,de2a7a554c85228ab9ea90d6e0e59212
NA,dea7c4eaa18818fb2c51831bb35ae54e
NA,2ebe26004818c399a445414b219ad0a5
NA,238fab83da85ab3b302efeeca853536d
NA,7cce3983d6de751e21600a88784603fb
NA,639d690bbf27489ed1a700f480ccb683
NA,61ba8e51086c7ee77d95d23fd979f2ac
NA,e46070e245731cde6b68060f72a8e21e
NA,df2d3869b9798afaa3fa4d09b19e4011
NA,64e93798a606a88c36dfd66e009a8289
NA,fd3f661c3d89ed5007350846f10a1ba8
NA,59effe0938091125e3dc7da8066678e6
NA,4eec1c756fb93122287f98488b6cc13d
NA,0a8b3d6ed14731168944319bfbda3ef6
NA,88a89eb20877097a9506f5591ed20190
NA,c082466ec233d1308d301a8107c277ce
NA,714841cd8d5715f79ff9dc65065d5830
NA,b3d24ec6e8953f66f7246f77df26a9ec
NA,929eac68029a1138444c41aea2920e7c
NA,70817256d75c358346b87eddb78b47fd
NA,b0fd9f0f14353a7989c4d25e193d6585
NA,0743aaa7723bf4b814f00d1afdac1507
NA,8a8fc8ced9286c57676f0f1d5d2e3fb5
NA,71239cd58564c82273bccd01d711e842
NA,3737d2825350c7dccaaa7410978b5e7b
NA,157a1911254e00a336273eda9b3e528f
NA,ec78ce2dd623aaceda1969fbc1400945
NA,d98429f5f4ca2cd2f305e954328afce5
NA,0ef07ff6721c4910ca4083abc94e20ec
NA,0c6d1e0905cce0fa9cbfd433cb5b2e02
NA,21734a2d863324047ceda8394988aceb
NA,f1b594e40442a836749ab1e6b8f4f695
NA,fae3299254cf9df3777502c76e6a9f15
NA,6ac498bfbf53bad09b8e82458526b2e2
NA,963262d2fbfc5b3a6e7f03d0339be51b
NA,cc8996459aa9c555a05e68075885c317
NA,2834d2480789129a5706570a86b81698
NA,95d79e73ec8905e747dd27114dbc9943
NA,446d6f063b5d870fc60779599a0177a3
NA,4bfcb8eda3f0d1c7ee480a86ab1bf9c8
NA,c9f590fc78e2b0d29a259a44f9a7832a
NA,79815bc2c7985e642497c6c4c7aaf9fe
NA,b705ab13b6bb86fd57da8fa7749383e3
NA,bbdf16f833a6f281ce0a77414f13771a
NA,207692031d479939093a94dbe6af3112
NA,df14cee1f7351d49c08e0efeb2103f03
NA,1b14ad98400c5b7e34c1fb59bae24b7d
NA,644e945384854c34506950f5cb28d67d
NA,dd90fe8df0b865d736abf4cb9cb8de97
NA,dad73392f1dd2a5b13925a88a3fceb2a
NA,59e38375998a5903d2a1f47edfa8fb34
NA,07e21d9417ed237d4501826cde769d94
NA,651d3e74c6b06189fda703a054283bc6
NA,5f781d8b61b03f754060ae18bcb1eb01
NA,3f84f8234c2548af73a7823271523cf8
NA,f5b1fe77258f3a5b98c94dfb76547bee
NA,7f62499bd2a14b108e80816cb77aac26
NA,cf59f777e9fb8247df5dfe516b06a94b
NA,7ea0b9128ba2e72f874f2bca477f858b
NA,66d79b0d1b1266b20908b7d8af919534
NA,2cf1161cd1abd87029b4aa52a4590ba8
NA,731fd254c76a08d1e7cea35e5e9d007a
NA,f79d03e6300d05383a6b02b3427269fa
NA,63c20e54b482aa5290c5d20a3aec5c13
NA,896522c4f5174911619abad5e571c2e7
NA,79355c372efc650f9d0766093fa3cffd
NA,0197ebee6728c4f26caab064dd21b22b
NA,507b793fa9697ca2bad12124ade368f0
NA,f4824e067d1b60da468f64e886f91832
NA,cd4a12e2037b7f9975bb6cc365ea848c
NA,88c9d5fafdb3fb6fc5e55a2c7527d4d9
NA,aa01b90ad232b5fcd5909408b8a16949
NA,12e7c306e48bd65abbd07a9b23c8d2e6
NA,4b80b3caa1d52591d7613888a3318ed2
NA,6911246e3fc9dcffb9d9202a8fe1c49e
NA,72e0ff3c9c590def8935aa85a104eeee
NA,8041e71530067f77bde66e95d059b0a0
NA,09e67d190454292c3dbcae5dfac36a6e
NA,8180b223c3dc7a84a7909cc0fbbca6b6
NA,cc4cf562dab6d3e11ae2d68fb3d12051
NA,ab88e1519e216be0351a4be33fc871f5
NA,e471b8999a378a87fcf04f7d37698dfc
NA,bff40b0c3d19a9d86974d6d6c200610e
NA,c7bdca80d15dc89ad2809b7f2b63359b
NA,51a886942f1e4d1c17352560dfca60ca
NA,186ded98ce2ce8bf893e15598ac0cbe9
NA,06c1338bc87ad0d6dfa634aeb5f62065
NA,755c6bb48221de45fe9cb730281f4d6d
NA,0671a0a849062d6dcc8e333063f8f69c
NA,f493fefe309e1ec06759ab94202c62c4
NA,5bf7495638496911f039b4b07de83f50
NA,6110258463ceb9fc61d8732720425e3e
NA,a34bc231bd96e133474ec81fc066fd8c
NA,21f6bc3f8b3800ad6a11f64ee0f2c75b
NA,608a72c151038ae2249042cc2f671801
NA,ce72f38e77bbd7918fb09a9ac87ae0b5
NA,0fb8b40ef5bdfbc8a84893be34384435
NA,8a7d572552ce3a438c94b2c0c0a248c8
NA,098a5beeeb71717e67b017738b22091c
NA,e437236fd4ea110f03ce2719fbe6ee7f
NA,1816f1d24a5bb686e154bd3050faaf56
NA,e35952e0135e2050c1f1aafb34113982
NA,766a84805e06fec043a8ceecfab37fbb
NA,770022bb8c09d9516e84bb9a56945793
NA,f4cfcabd3338cbaec88ed7921dc7813a
NA,2ac743957567e9cdd8427b19954257e4
NA,9bce113b5dac071c8a17131cee6ee25d
NA,aca58a1133a3fcde7f06dff7397e82c3
NA,f88095299541483e9ccfadda699a2c8e
NA,da7fe0bf00e800ec222dc553433bbc60
NA,15dec172e5c74d253232bde83cf85c93
NA,56cc746955e2d07cadd7570d73f62a37
NA,8de8f5d178bddb42f9ee9deed03380b0
NA,e40002b5f9f566bf576930bb76464bcc
NA,67266b3365301582f330865a69ea15e1
NA,5d84e5af20ba0fbd49632f9e5fe62bd7
NA,05d60819fdc7bf6d5de970d83678b970
NA,27782b6a4a6881602a0754539217b06a
NA,c372f41f8974797c633332d0d6a12005
NA,7e66fa62972e0d85399a4d3dc04bf8cf
NA,afc8110dbb770d78f5d8113a37215215
NA,9c44c2c8ceb78e903ab8b7fae7dc7f33
NA,90e05dab136d1fb3b18e807cd603612c
NA,fb3ac4bea90339173b7b361b38556706
NA,bb1d81768c004791ec589a0b0a67fe53
NA,ee70c4f92c19fe1ce1dd6a6cdc2ef2eb
NA,01715891e8f135d1a06660706401a24c
NA,dec24775f29c48b6cd20dcad316b86ae
NA,1fdff7ccff397fddacfbd5af9742721f
NA,a54213f24d9a45fbe501c8c11aa26bc0
NA,c42cfb7cc5f1572dbc954183af6f627a
NA,97dadca1465081fba5af13766b8f9a2c
NA,601934313274549c1b9e966c8cb70103
NA,0a3391c1048b7f583a17658eb60651fd
NA,1fd77fc6bb613d4e79accb2d89c8aee5
NA,94786673c7425d56374205c516a6ce2a
NA,28d912a897090c0146f50f868e61f381
NA,b31740a57c719e0787d4c9ab3eeffba3
NA,c76a746f5b82c96c3495ac2eb10a89b5
NA,0fe692c033469b21c37730abbc3dd2fb
NA,403f4507630aa10e7032f984ab107681
NA,d51a0eed1da44db7b0956fa9f6dd6ced
NA,99d9ec1662f7bec03dff8317f642d042
NA,8945b964741594d9b0157bfdeaa7246d
NA,f9c2c37d261d78fd4cfd60b4e5db948c
NA,d276025dda0a313367ac413b801de72a
NA,548a0b400898193d4644d9890e082b53
NA,28126cc4d594816609a094d5ab55796c
NA,96f753782924eb5d2ecef53fce3a27f8
NA,ba08658a50421f5bfde7b87e1ed50b65
NA,0a75d0fcd4c850568bbeb20f758d840f
NA,fabcf73222e78a67eb2fb74084769b44
NA,72d85873f1517bd0d21a7d1cef053b3e
NA,4c987da77863a78434118eef9ac40a96
NA,0fbb78cbe641f04e98e670533b75dcf1
NA,8ba0546b86019797bf31311d9e1779be
NA,c1ee905114ffaaebeb76af93015c0cf1
NA,d650d07d33da278e52c1f6ee6c3c6cdb
NA,684d9672534aa259f8e81d73b7895473
NA,6cafd3346228cc40696f6e88da1f9532
NA,7c9af6ae65f26d67771712d6061efb7a
NA,2f35ddae2c5aff4907ba5547da671069
NA,2afb53e6a44bd1093194960728d40b92
NA,b24db7e1976380efb59e33ada6a241fa
NA,22468c7ecf681c42be07225227f6ac60
NA,6ca474ae9d5240cd5fc16926dc00bb2b
NA,1c1b6671752a4eb6691af28e0816cc2a
NA,b665c0d05f0785e1bfa5b6ba47c1620e
NA,2988d17c2d1eb86b379f788e60c75857
NA,bce7efd0cc71da644ad4e4951a87f434
NA,2846c567e0512da3ee15d41001f6e76c
NA,e06707740db15e1a8b52d5996befc389
NA,49f6ffdc91dcd89e38502927d51423d8
NA,787a43a3d6c67aa568fe70ab9b1566ad
NA,7b18d17e61577e7f08d738a981d32b4c
NA,206c07a8068751e236f4ff10fd653ebc
NA,977a130dfe7a1faada95a0605e6a7d5d
NA,769c5dde148eafe1505d120b6cb8039f
NA,b8c6b2156b6cf9fdd69587c557c384bc
NA,0fa6c4f3ff83879f47821a308b97ed95
NA,b9f8aaca17070a2c754133b18024470a
NA,49225938a50d9973b9f04145e51d5758
NA,ff332e2f3e96d2ab8a98f63fc8d0446f
NA,e2bf1032e6e14d44018a20f1c2ce445f
NA,9f8b66de1485056f837a1ce4ccba0966
NA,a25e4fa9091a3f5c1b5b28704c74fd8e
NA,5d27650005e5b37c85dff5672725f4b8
NA,b36abe594e2ed3048ba62d90469abc44
NA,8fb2cd34271178de0e4e431633cb37f0
NA,1e25ed7e727fd4b70242398d8dc5d41a
NA,1bdef45e080b624c63702b09615e5d09
NA,6422037cab48eca6eb3125952b14dc2b
NA,81932a965c2320b17d81788927e64858
NA,954930c7007b65dac3516844f92e5f0f
NA,8e21dd524682d3f3266387d4ecec75bb
NA,afa08925d5fe1e484f60ed5f64dd2f8e
NA,eeb135ee0689f3f3029b386a65394bff
NA,98ce7141ba7229ff0ab23d3523e5cea9
NA,94d2ac2069cfd2648b9fb8aa610d1438
NA,95ae7386feb31e761b8d799b8177bd35
NA,345960aee52a417daaa25301935af6bb
NA,dee212ed9a4850ab16faf86f826761a4
NA,73da1dc7ca8caef95f889be1c00dc7aa
NA,07615913d9fec58c5f0055fe60c908d6
NA,de57b9a0eaf47d875dc8ead8e15017ec
NA,428ddac355b5432b44191dff5e7ee5c4
NA,e679beb9d29a282532b0a10663735b56
NA,bf3e8acaf8e21a3bf8492107ee845ebe
NA,f81e0ee75ea74a6fb4c2b65f95d0e155
NA,298320e1fc1fca311f9c7ad1d115aba4
NA,f6c5bc86da15143cad7eeae5542342f8
NA,1f95578d7aec741cd6cedb3dadb32129
NA,088214d73ad92a25ae94cb2018a576b7
NA,f7eb51290267c8b9827c6a8bbd510c3a
NA,af0728af65a7ff826b18b65f23fdb6c8
NA,15eb8e4b543b03f632fe5c9f858b67ec
NA,28a2faa7acfe40f5b3036ff07b98311c
NA,17de5a4d7eae7a1ebd5cd8bc534f8cfa
NA,363a7fe64dfb81523cdf244167104002
NA,ae9f452229ffac5aa103daa84c11b1d5
NA,43f73c1ef794dc417fb2561208a53376
NA,5c08cfb98ea8297898a45bf88c187ff8
NA,386c39830103427fa0b0ddc14d467d94
NA,a8b6a0e6cede9927daea5ed663996f3e
NA,0ccec6e585c55a35ea8a3b23c3d799fc
NA,b377b6dfc24761b4c0140f426e89c561
NA,b3e584fa685523b3311baa1e5f05d955
NA,88c79503b1e21a7e1aa0ea277751f7b9
NA,2e4a241f7181467dbc92d8e0b73e3850
NA,815cc2932fa72ca5d5a890e7e1c4ecf9
NA,9212dfa2ceb1d723f92fb58995d4747d
NA,2563f57f45bc08ead4ac31b04e696108
NA,f32cfc2a2bf27a288f0841b62abbc138
NA,81afab09923ccbfb9c3b3627cab0eb58
NA,cf0902351513ba877e0542108cceb03f
NA,f7e4275ab0a13874f113cb905f28bb67
NA,45835e37ed06651ad80c485a11ee2760
NA,0c6a40032f79375de26eb1cef8175cdd
NA,47007d7c8d5029a5397ca5eca7c87a27
NA,59d5ddd1130f286daab51e48dd900101
NA,0b2d51ef24ef748f39c7ef6d7ce014c1
NA,2266ee5885559bcd177951592b239f4e
NA,802c82cba6ef3f5c9033fe395fdc2230
NA,abc5aafaff939457ce6cb53f085f993a
NA,d4bcd26669fc8fb8482ebfd786c0dc1b
NA,857d93178d56b455526ebebe96940c59
NA,6866776d8d2e98d29b6ce2b4c793c9f4
NA,532266c1a75f255018c7942224c69444
NA,dd88a2dab97522eece3d64a66d4e1cca
NA,419f6fcf7212bfdd47d70f9c61d5d974
NA,b1c55c0a7758718c424e0ad152db875c
NA,dbf0b1dd5c03db8db98753857caafe8d
NA,129772751672423ecfe68c67511789ff
NA,b4294b03f62c8625af02f30e110943e5
NA,f677326f0065adc24e2325c83dd19584
NA,8e80ce4cded12789b91ce7f4561af831
NA,407584aa94d819cbdfdebdf06fec9dbc
NA,5500da58cd257c4afd4ad31960417979
NA,29e2e175bcb36987f4ab0bd5fe8ff85a
NA,a41e73c15a19c1a0f1f2691a0dbeae47
NA,f40ee68fe7fa4c3202f172777b4214f0
NA,2a1ae7a9e1963d1203d54fbec74864a8
NA,5bd53bb0ae6ec5e11078e1bc42fdb270
NA,ba70738c5de96a4177776606c1a156ba
NA,f5d3255f596ea0b222b60d1fafafe5f4
NA,7e09ec119adc995c4a9f0a17c873092a
NA,4813bb6ee80635964fb16f13f7ff7710
NA,26a974c7bb3a7930e42ee73886871722
NA,d4dd71c7a37759b38d8ad855f45fd538
NA,df11f238e08e5ebd4f18a0643cbc34b1
NA,1075e583e194d0a1a4d086a283f0f9e7
NA,47c500571d5e1a878914e595f8509929
NA,0ee64800a84a76274a1915251a9cf5b0
NA,09503f2643d73230914b7b231295a089
NA,ca8402e7e7c42b42a92d160a7141fae1
NA,abf9ed705feba4a1bb364f9b25ae549f
NA,943c262aeb5b067723155c899fc16643
NA,b85086db9d11604d521e8069ed8b0b0f
NA,bc4eee4c74643b1fb167e3785342996b
NA,0a477a752635871f760363d1583025cf
NA,13e81ce8b2655ee5bfcaec404be0672c
NA,007155a0a4426608f5bbec79c5ca4ba1
NA,8684ccd4636d61dc550c1b21558480a0
NA,3a18c4eddd3b9815781f079f9bc22b2d
NA,b0df8af1954a52293c8a73c8cc96f4e9
NA,f1c5fa57f25ffeb3af7e2e1b7d2955ef
NA,4834d634b38280019273c73e6fcd5075
NA,bc3c5dd111b9cda2d0574e28c66e8aaf
NA,613d1104b649f00fde7e138b381c9b45
NA,748a185ff5a76101c1ac19c0db9a5859
NA,f07b5697cb4ffaa2667fce8ff8bbdf20
NA,8e5c9f3caf88977b5d1a521296c83269
NA,e4654a0e8a9f8e89649c3d2cdea60019
NA,00629acb79ed2d0455b679e4e13d5c19
NA,6b15f69251c952c97163b2df7da8b2ce
NA,d5f419eb08b51cb911365cdaececef20
NA,5eb2bdfb033b9904e52a0400ead7bc0b
NA,53dc9c60b9e5e241e2cf3cb9e9f4936b
NA,e4c90ef19c6aeabc612d0b678cfd2b66
NA,003d133b296908dcd3a8c3325897d74c
NA,9c1831605a791b995d00358cd95f4f15
NA,5bc96c4f5f8216ef705a3867f8a28435
NA,6192252459f8315bc018c6ec183287c3
NA,ff62c8711eba8d217d24ef6cb88690b8
NA,63420ebac9d36f50044a161a7e458fa7
NA,a81711cbe2f48c4d6268ebfb7f642ba9
NA,8c9191ac7b0ce9ed9ba4cc42a1a0c61d
NA,85ba299e89d429b43a5904a822e42969
NA,32c1c237094f83baed8eb989e8cf39b7
NA,a8afc91e17ce17df8db0f2b32da06b26
NA,300bec46ff1bd9f8b462c67237d12ce4
NA,b22b413537c6a6c6c0d9673d2951fb53
NA,bac9b6c98c459585c0fb30579cf7755e
NA,d4c9641668e3a8eff6c29575961de75d
NA,f1e3e295a28cd2c0ed1029b215f92944
NA,b1db480924c0ceccb1bbccbeb8e2309c
NA,ab781cdfc87785a8dffc0a18b610dcb1
NA,3d5b902a7f201e43c94a2939b4262af9
NA,e704d82070be375719f6e64c04155de9
NA,4aba1de8e1e6697c9e9c8384fe844da1
NA,93f6231c9aae563202db70561895b2ba
NA,d92b675f4c33beae364f7aaebf5867e6
NA,d4b7d4b451bf0c0aa72ae32f81f8d7d5
NA,34b5d9ae7c508a3d2c603f843dd31d98
NA,dc557b02342a9f93dced8e9e47d14a78
NA,4fc4c148ab512e90a5d248848b757cf9
NA,e68e4e3db6f92f53fcd3b0068283df8a
NA,3a0f7ba317295535aaad703992d42d56
NA,7fa49ee2638d8cf000af8dce20185bc9
NA,c265611ea6f8653f7feab18e0bfe53af
NA,8277cef1cce5fef622d25d8f11f633c9
NA,31be451dbe92c43b73a535b5a260520b
